idx,sentence,label,fp32_pred,int8_pred,fp32_correct,int8_correct,flipped,fp32_logit_0,fp32_logit_1,int8_logit_0,int8_logit_1,fp32_margin,int8_margin,abs_logit0_diff,abs_logit1_diff
434,almost gags on its own gore . ,0,0,0,True,True,False,1.7765214443206787,-1.593041181564331,1.458250641822815,-1.3473427295684814,3.3695626258850098,2.8055933713912964,0.31827080249786377,0.2456984519958496
435,a marvel like none you 've seen . ,1,1,1,True,True,False,-2.0404388904571533,1.909627079963684,-1.484709620475769,1.3561640977859497,3.9500659704208374,2.8408737182617188,0.5557292699813843,0.5534629821777344
436,"trite , banal , cliched , mostly inoffensive . ",0,0,0,True,True,False,2.389380693435669,-2.177093505859375,2.2414355278015137,-2.0930607318878174,4.566474199295044,4.334496259689331,0.14794516563415527,0.08403277397155762
437,"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch . ",1,1,1,True,True,False,-2.5629851818084717,2.4523279666900635,-2.364330530166626,2.285905599594116,5.015313148498535,4.650236129760742,0.1986546516418457,0.16642236709594727
438,"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ",1,1,1,True,True,False,-2.589918851852417,2.440408706665039,-2.2575271129608154,2.2045037746429443,5.030327558517456,4.46203088760376,0.33239173889160156,0.23590493202209473
439,yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix . ,1,1,1,True,True,False,-2.736384391784668,2.621917247772217,-2.674844741821289,2.57305908203125,5.358301639556885,5.247903823852539,0.061539649963378906,0.0488581657409668
440,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ",1,1,1,True,True,False,-1.6504148244857788,1.5023003816604614,-0.779708743095398,0.6541789770126343,3.1527152061462402,1.4338877201080322,0.8707060813903809,0.8481214046478271
441,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ",0,0,0,True,True,False,0.6554021239280701,-0.7186801433563232,0.8340670466423035,-0.8981879353523254,1.3740822672843933,1.732254981994629,0.1786649227142334,0.1795077919960022
442,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy . ,0,0,0,True,True,False,0.7176583409309387,-0.7757812142372131,0.9906381964683533,-1.0303901433944702,1.4934395551681519,2.0210283398628235,0.27297985553741455,0.2546089291572571
443,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ",1,1,1,True,True,False,-2.673835515975952,2.5045528411865234,-2.579955816268921,2.4266812801361084,5.178388357162476,5.006637096405029,0.09387969970703125,0.07787156105041504
444,"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes ",0,0,0,True,True,False,0.2344290018081665,-0.35565871000289917,0.31908878684043884,-0.4894323945045471,0.5900877118110657,0.808521181344986,0.08465978503227234,0.13377368450164795
445,"even in its most tedious scenes , russian ark is mesmerizing . ",1,1,1,True,True,False,-0.5279685854911804,0.3819143772125244,-1.1330153942108154,1.0762218236923218,0.9098829627037048,2.209237217903137,0.605046808719635,0.6943074464797974
446,"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . ",0,1,1,False,False,False,-1.1376632452011108,0.9495120048522949,-1.1808316707611084,1.0027660131454468,2.0871752500534058,2.183597683906555,0.04316842555999756,0.053254008293151855
447,"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",1,1,1,True,True,False,-0.6380594968795776,0.4386139512062073,-0.5220960378646851,0.3687826693058014,1.076673448085785,0.8908787071704865,0.11596345901489258,0.06983128190040588
448,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ",1,1,1,True,True,False,-0.72005295753479,0.5241246819496155,-0.6582043766975403,0.4663720428943634,1.2441776394844055,1.1245764195919037,0.061848580837249756,0.057752639055252075
449,oh come on . ,0,1,1,False,False,False,-1.5591239929199219,1.373612403869629,-1.4907270669937134,1.365017294883728,2.932736396789551,2.8557443618774414,0.0683969259262085,0.008595108985900879
450,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ",1,1,1,True,True,False,-2.7166085243225098,2.533207416534424,-2.5757153034210205,2.4441728591918945,5.249815940856934,5.019888162612915,0.14089322090148926,0.0890345573425293
451,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ",1,1,1,True,True,False,-2.2560951709747314,2.0939929485321045,-1.9098283052444458,1.789710521697998,4.350088119506836,3.699538826942444,0.34626686573028564,0.30428242683410645
452,"it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination . ",0,0,0,True,True,False,2.364192247390747,-2.1708292961120605,2.0245492458343506,-1.9036009311676025,4.535021543502808,3.928150177001953,0.3396430015563965,0.267228364944458
453,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ",1,1,1,True,True,False,-2.1161797046661377,1.9358806610107422,-1.6323808431625366,1.4910180568695068,4.05206036567688,3.1233989000320435,0.4837988615036011,0.44486260414123535
454,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . ",0,0,0,True,True,False,0.4217904210090637,-0.6328456401824951,0.4351302683353424,-0.569915771484375,1.0546360611915588,1.0050460398197174,0.013339847326278687,0.06292986869812012
455,"( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . ",1,1,1,True,True,False,-2.7718446254730225,2.5243260860443115,-2.6715452671051025,2.4586246013641357,5.296170711517334,5.130169868469238,0.10029935836791992,0.06570148468017578
456,"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . ",0,0,0,True,True,False,0.5596440434455872,-0.5288611650466919,0.9588611721992493,-0.9206257462501526,1.088505208492279,1.8794869184494019,0.3992171287536621,0.3917645812034607
457,it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ' ,1,1,1,True,True,False,-2.7614970207214355,2.618885040283203,-2.6191961765289307,2.4992496967315674,5.380382061004639,5.118445873260498,0.14230084419250488,0.11963534355163574
458,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",1,1,1,True,True,False,-1.9395371675491333,1.7447867393493652,-1.7604800462722778,1.6352695226669312,3.6843239068984985,3.395749568939209,0.17905712127685547,0.10951721668243408
459,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ",1,1,1,True,True,False,-2.494241237640381,2.3301000595092773,-2.1998393535614014,2.062936782836914,4.824341297149658,4.262776136398315,0.2944018840789795,0.2671632766723633
460,"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ",1,1,1,True,True,False,-2.5725698471069336,2.3652405738830566,-2.481009006500244,2.2817962169647217,4.93781042098999,4.762805223464966,0.09156084060668945,0.08344435691833496
461,it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . ,0,0,0,True,True,False,1.708164930343628,-1.514733910560608,0.9299752116203308,-0.8931904435157776,3.222898840904236,1.8231656551361084,0.7781897187232971,0.6215434670448303
462,"yes , dull . ",0,0,0,True,True,False,2.256492853164673,-2.0620083808898926,2.039716958999634,-1.9257272481918335,4.318501234054565,3.9654442071914673,0.21677589416503906,0.13628113269805908
463,"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . ",0,0,0,True,True,False,1.8480931520462036,-1.709494709968567,1.280220627784729,-1.2194550037384033,3.5575878620147705,2.4996756315231323,0.5678725242614746,0.4900397062301636
464,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ,1,1,1,True,True,False,-2.237302303314209,2.092515468597412,-2.0442423820495605,1.890061378479004,4.329817771911621,3.9343037605285645,0.19305992126464844,0.2024540901184082
465,"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ",0,0,0,True,True,False,0.8096529245376587,-0.9116960763931274,0.297780841588974,-0.40107569098472595,1.7213490009307861,0.6988565325737,0.5118720829486847,0.5106203854084015
466,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ",1,1,1,True,True,False,-1.9966857433319092,1.792988657951355,-1.482521891593933,1.3700093030929565,3.789674401283264,2.8525311946868896,0.5141638517379761,0.42297935485839844
467,"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ",1,1,1,True,True,False,-1.3801240921020508,1.3094571828842163,-0.8681336045265198,0.8227737545967102,2.689581274986267,1.69090735912323,0.511990487575531,0.4866834282875061
468,the characters are interesting and often very creatively constructed from figure to backstory . ,1,1,1,True,True,False,-2.6778008937835693,2.5059454441070557,-2.523822069168091,2.360095739364624,5.183746337890625,4.883917808532715,0.15397882461547852,0.14584970474243164
469,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,0,0,0,True,True,False,2.2125229835510254,-1.9518914222717285,1.7749000787734985,-1.6097028255462646,4.164414405822754,3.384602904319763,0.43762290477752686,0.34218859672546387
470,reggio 's continual visual barrage is absorbing as well as thought-provoking . ,1,1,1,True,True,False,-2.6835508346557617,2.5660412311553955,-2.447495937347412,2.351069450378418,5.249592065811157,4.79856538772583,0.2360548973083496,0.21497178077697754
471,"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . ",0,0,0,True,True,False,0.8905416131019592,-0.9466301202774048,0.5633094906806946,-0.713720440864563,1.837171733379364,1.2770299315452576,0.32723212242126465,0.2329096794128418
472,you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ,1,1,1,True,True,False,-1.5489442348480225,1.4552052021026611,-1.2625149488449097,1.1105129718780518,3.0041494369506836,2.3730279207229614,0.2864292860031128,0.3446922302246094
473,"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ",1,1,1,True,True,False,-2.088796854019165,1.9741952419281006,-1.4724725484848022,1.3647934198379517,4.062992095947266,2.837265968322754,0.6163243055343628,0.6094018220901489
474,the problem with this film is that it lacks focus . ,0,0,0,True,True,False,2.5510685443878174,-2.2335851192474365,2.272888422012329,-1.9820655584335327,4.784653663635254,4.254953980445862,0.2781801223754883,0.2515195608139038
475,"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film . ",1,1,1,True,True,False,-2.776033639907837,2.6296546459198,-2.699819564819336,2.603255033493042,5.405688285827637,5.303074598312378,0.07621407508850098,0.026399612426757812
476,involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . ,0,0,0,True,True,False,0.7506373524665833,-0.8202282786369324,0.760471522808075,-0.8167625665664673,1.5708656311035156,1.5772340893745422,0.0098341703414917,0.003465712070465088
477,a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ,0,1,1,False,False,False,-0.2428414523601532,0.12079428136348724,-0.06752800196409225,-0.04188210517168045,0.36363573372364044,0.025645896792411804,0.17531345039606094,0.1626763865351677
478,a by-the-numbers patient/doctor pic that covers all the usual ground ,0,0,0,True,True,False,0.1055050864815712,-0.18755708634853363,0.04096648842096329,-0.0851350873708725,0.29306217283010483,0.12610157579183578,0.06453859806060791,0.10242199897766113
479,it 's a stunning lyrical work of considerable force and truth . ,1,1,1,True,True,False,-2.809528350830078,2.6238341331481934,-2.7554821968078613,2.5920166969299316,5.4333624839782715,5.347498893737793,0.0540461540222168,0.03181743621826172
480,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ",1,1,1,True,True,False,-2.4177422523498535,2.326115369796753,-1.8634971380233765,1.8104320764541626,4.7438576221466064,3.673929214477539,0.554245114326477,0.5156832933425903
481,funny but perilously slight . ,1,1,1,True,True,False,-0.6463505029678345,0.5237823128700256,-0.5652452707290649,0.4851263761520386,1.17013281583786,1.0503716468811035,0.08110523223876953,0.03865593671798706
482,cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,1,1,1,True,True,False,-1.6227306127548218,1.5007232427597046,-1.1466161012649536,1.0159780979156494,3.1234538555145264,2.162594199180603,0.47611451148986816,0.4847451448440552
483,"even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . ",1,1,1,True,True,False,-1.9330627918243408,1.7645692825317383,-1.4540832042694092,1.3008061647415161,3.697632074356079,2.7548893690109253,0.47897958755493164,0.46376311779022217
484,"dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation . ",1,1,1,True,True,False,-2.5711379051208496,2.4189202785491943,-2.4470272064208984,2.3533475399017334,4.990058183670044,4.800374746322632,0.12411069869995117,0.06557273864746094
485,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ,1,1,1,True,True,False,-2.365694522857666,2.1771786212921143,-2.3171169757843018,2.1988909244537354,4.54287314414978,4.516007900238037,0.04857754707336426,0.021712303161621094
486,the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ,0,0,0,True,True,False,2.1512231826782227,-1.9876090288162231,1.684666633605957,-1.6224753856658936,4.138832211494446,3.3071420192718506,0.4665565490722656,0.3651336431503296
487,"( e ) ventually , every idea in this film is flushed down the latrine of heroism . ",0,0,0,True,True,False,1.2171601057052612,-1.215108871459961,0.7711139917373657,-0.8007460832595825,2.432268977165222,1.5718600749969482,0.4460461139678955,0.4143627882003784
488,"a cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore . ",1,1,1,True,True,False,-2.6370177268981934,2.4482004642486572,-2.444277048110962,2.3320913314819336,5.085218191146851,4.7763683795928955,0.19274067878723145,0.11610913276672363
489,"it 's dumb , but more importantly , it 's just not scary . ",0,0,0,True,True,False,1.0214173793792725,-1.0000393390655518,0.6759723424911499,-0.6877197623252869,2.021456718444824,1.3636921048164368,0.34544503688812256,0.3123195767402649
490,detox is ultimately a pointless endeavor . ,0,0,0,True,True,False,2.2864530086517334,-2.112520694732666,2.029611349105835,-1.9349441528320312,4.398973703384399,3.964555501937866,0.25684165954589844,0.17757654190063477
491,"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ",0,0,0,True,True,False,1.082248330116272,-1.1133151054382324,0.6004378795623779,-0.6177132725715637,2.1955634355545044,1.2181511521339417,0.48181045055389404,0.4956018328666687
492,an exquisitely crafted and acted tale . ,1,1,1,True,True,False,-2.791961193084717,2.580439567565918,-2.7124435901641846,2.505459785461426,5.372400760650635,5.21790337562561,0.07951760292053223,0.07497978210449219
493,this is so bad . ,0,0,0,True,True,False,2.361252546310425,-2.0571560859680176,2.249436616897583,-1.9973474740982056,4.418408632278442,4.246784090995789,0.1118159294128418,0.05980861186981201
494,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",0,1,1,False,False,False,-1.4718276262283325,1.333695411682129,-1.2439656257629395,1.1209039688110352,2.8055230379104614,2.3648695945739746,0.22786200046539307,0.21279144287109375
495,light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . ,1,1,1,True,True,False,-0.1926218718290329,0.0162276029586792,-0.15907849371433258,-0.06709865480661392,0.2088494747877121,0.09197983890771866,0.03354337811470032,0.08332625776529312
496,"it 's about following your dreams , no matter what your parents think . ",1,1,1,True,True,False,-0.6805869936943054,0.42963993549346924,-0.7456650733947754,0.5392435193061829,1.1102269291877747,1.2849085927009583,0.06507807970046997,0.10960358381271362
497,the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . ,0,0,0,True,True,False,0.7222179770469666,-0.7721332907676697,0.28469932079315186,-0.35854777693748474,1.4943512678146362,0.6432470977306366,0.4375186562538147,0.41358551383018494
498,"anchored by friel and williams 's exceptional performances , the film 's power lies in its complexity . ",1,1,1,True,True,False,-2.678187370300293,2.5036277770996094,-2.5343406200408936,2.3551108837127686,5.181815147399902,4.889451503753662,0.14384675025939941,0.14851689338684082
499,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ",1,1,1,True,True,False,-1.4708095788955688,1.2189637422561646,-1.4331207275390625,1.247324824333191,2.6897733211517334,2.6804455518722534,0.03768885135650635,0.028361082077026367
500,a sequel that 's much too big for its britches . ,0,0,0,True,True,False,1.9256083965301514,-1.781898021697998,1.6536808013916016,-1.5174301862716675,3.7075064182281494,3.171110987663269,0.2719275951385498,0.26446783542633057
501,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . ",1,0,0,False,False,False,1.0476351976394653,-0.9688012003898621,1.4173974990844727,-1.3064804077148438,2.0164363980293274,2.7238779067993164,0.3697623014450073,0.3376792073249817
502,"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . ",0,0,0,True,True,False,2.6179733276367188,-2.344043493270874,2.3617441654205322,-2.1375694274902344,4.962016820907593,4.499313592910767,0.2562291622161865,0.20647406578063965
503,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ",0,0,0,True,True,False,1.6154463291168213,-1.4876790046691895,1.3479182720184326,-1.3316197395324707,3.1031253337860107,2.6795380115509033,0.26752805709838867,0.15605926513671875
504,"the film is powerful , accessible and funny . ",1,1,1,True,True,False,-2.8061978816986084,2.6554131507873535,-2.7616801261901855,2.6492795944213867,5.461611032485962,5.410959720611572,0.04451775550842285,0.006133556365966797
505,and that 's a big part of why we go to the movies . ,1,1,1,True,True,False,-0.935674786567688,0.6700754165649414,-0.5751467943191528,0.369098424911499,1.6057502031326294,0.9442452192306519,0.36052799224853516,0.3009769916534424
506,"crackerjack entertainment -- nonstop romance , music , suspense and action . ",1,1,1,True,True,False,-2.0114779472351074,1.7504297494888306,-2.137442111968994,1.841994285583496,3.761907696723938,3.9794363975524902,0.12596416473388672,0.09156453609466553
507,the minor figures surrounding ( bobby ) ... form a gritty urban mosaic . ,1,1,1,True,True,False,-2.2463364601135254,2.164910078048706,-2.186837911605835,2.137303352355957,4.4112465381622314,4.324141263961792,0.05949854850769043,0.027606725692749023
508,"a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart . ",1,1,1,True,True,False,-2.793203115463257,2.616737127304077,-2.7132813930511475,2.5701119899749756,5.409940242767334,5.283393383026123,0.07992172241210938,0.04662513732910156
509,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ,1,1,1,True,True,False,-0.45423415303230286,0.2695198953151703,-0.7741473913192749,0.561425507068634,0.7237540483474731,1.335572898387909,0.31991323828697205,0.29190561175346375
510,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ",1,1,1,True,True,False,-2.550030469894409,2.3944411277770996,-2.3720901012420654,2.2380707263946533,4.944471597671509,4.610160827636719,0.17794036865234375,0.1563704013824463
511,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ,1,1,1,True,True,False,-2.3808000087738037,2.206428050994873,-2.1867563724517822,2.0187325477600098,4.587228059768677,4.205488920211792,0.19404363632202148,0.18769550323486328
512,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,0,0,0,True,True,False,1.312005639076233,-1.3503177165985107,0.8267613053321838,-0.9300386905670166,2.6623233556747437,1.7567999958992004,0.4852443337440491,0.42027902603149414
513,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ",0,1,1,False,False,False,-0.4296364188194275,0.28995829820632935,-0.2907716929912567,0.21537867188453674,0.7195947170257568,0.5061503648757935,0.13886472582817078,0.0745796263217926
514,"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . ",1,1,1,True,True,False,-2.5432820320129395,2.345475196838379,-2.3169498443603516,2.135427236557007,4.888757228851318,4.452377080917358,0.2263321876525879,0.21004796028137207
515,"if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . ",0,0,0,True,True,False,0.12401734292507172,-0.28969287872314453,0.5171230435371399,-0.6393111944198608,0.41371022164821625,1.1564342379570007,0.3931057006120682,0.3496183156967163
516,plays like a volatile and overlong w magazine fashion spread . ,0,0,0,True,True,False,1.0737528800964355,-1.1405179500579834,0.25839316844940186,-0.4693760573863983,2.214270830154419,0.7277692258358002,0.8153597116470337,0.6711418926715851
517,"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . ",1,0,0,False,False,False,-0.017892945557832718,-0.15251730382442474,-0.019994929432868958,-0.14517705142498016,0.13462435826659203,0.1251821219921112,0.0021019838750362396,0.00734025239944458
518,michael gerbosi 's script is economically packed with telling scenes . ,1,1,1,True,True,False,-1.8998103141784668,1.7670873403549194,-1.9649378061294556,1.817031979560852,3.6668976545333862,3.7819697856903076,0.06512749195098877,0.04994463920593262
519,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ,0,1,1,False,False,False,-2.4941256046295166,2.191906213760376,-2.2928378582000732,2.052525043487549,4.686031818389893,4.345362901687622,0.20128774642944336,0.13938117027282715
520,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,1,1,1,True,True,False,-1.902004361152649,1.754506230354309,-1.7881344556808472,1.6597973108291626,3.656510591506958,3.4479317665100098,0.11386990547180176,0.09470891952514648
521,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ",0,0,0,True,True,False,0.8259001970291138,-0.9022974967956543,0.5957468748092651,-0.7160495519638062,1.728197693824768,1.3117964267730713,0.23015332221984863,0.18624794483184814
522,"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . ",0,0,0,True,True,False,1.9848352670669556,-1.850625991821289,1.4300099611282349,-1.397759199142456,3.8354612588882446,2.827769160270691,0.5548253059387207,0.452866792678833
523,a romantic comedy enriched by a sharp eye for manners and mores . ,1,1,1,True,True,False,-2.6750106811523438,2.434166193008423,-2.5849432945251465,2.446317434310913,5.109176874160767,5.03126072883606,0.09006738662719727,0.012151241302490234
524,the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . ,1,1,1,True,True,False,-1.994267463684082,1.8641685247421265,-1.6954091787338257,1.620894432067871,3.8584359884262085,3.3163036108016968,0.29885828495025635,0.24327409267425537
525,rare birds has more than enough charm to make it memorable . ,1,1,1,True,True,False,-2.655132532119751,2.486952543258667,-2.532064914703369,2.4385600090026855,5.142085075378418,4.970624923706055,0.12306761741638184,0.048392534255981445
526,it 's a bit disappointing that it only manages to be decent instead of dead brilliant . ,0,0,0,True,True,False,0.9153255820274353,-0.8486735820770264,0.6213648319244385,-0.6310661435127258,1.7639991641044617,1.2524309754371643,0.2939607501029968,0.21760743856430054
527,it has all the excitement of eating oatmeal . ,0,1,1,False,False,False,-0.16211771965026855,-0.006846901960670948,-0.26061174273490906,0.08906282484531403,0.1552708176895976,0.3496745675802231,0.0984940230846405,0.09590972680598497
528,"it haunts , horrifies , startles and fascinates ; it is impossible to look away . ",1,1,1,True,True,False,-0.4668109118938446,0.26166486740112305,-0.43269896507263184,0.3525247871875763,0.7284757792949677,0.7852237522602081,0.03411194682121277,0.09085991978645325
529,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ",0,0,0,True,True,False,1.283069133758545,-1.3213624954223633,1.1765332221984863,-1.1736596822738647,2.604431629180908,2.350192904472351,0.1065359115600586,0.14770281314849854
530,a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ,1,1,1,True,True,False,-2.7787282466888428,2.5736310482025146,-2.690502166748047,2.538168430328369,5.352359294891357,5.228670597076416,0.0882260799407959,0.03546261787414551
531,"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . ",0,0,0,True,True,False,0.8272565007209778,-0.8643587827682495,0.11329329758882523,-0.1550099104642868,1.6916152834892273,0.26830320805311203,0.7139632031321526,0.7093488723039627
532,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ",1,1,1,True,True,False,-2.2020606994628906,1.9874017238616943,-1.980037808418274,1.8310351371765137,4.189462423324585,3.8110729455947876,0.2220228910446167,0.15636658668518066
533,"`` mostly martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see . ",1,1,1,True,True,False,-2.318788528442383,2.1738874912261963,-2.2349610328674316,2.1799917221069336,4.492676019668579,4.414952754974365,0.08382749557495117,0.006104230880737305
534,i just loved every minute of this film . ,1,1,1,True,True,False,-2.1730358600616455,1.9684518575668335,-1.8818410634994507,1.736437439918518,4.141487717628479,3.6182785034179688,0.2911947965621948,0.23201441764831543
535,"a quiet , pure , elliptical film ",1,1,1,True,True,False,-2.6660921573638916,2.4424643516540527,-2.5860958099365234,2.3921570777893066,5.108556509017944,4.97825288772583,0.07999634742736816,0.050307273864746094
536,"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . ",0,0,0,True,True,False,1.35036039352417,-1.3737963438034058,0.8003334403038025,-0.9476584196090698,2.7241567373275757,1.7479918599128723,0.5500269532203674,0.42613792419433594
537,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ",1,1,1,True,True,False,-2.7880542278289795,2.559751272201538,-2.6667368412017822,2.4509940147399902,5.347805500030518,5.1177308559417725,0.12131738662719727,0.10875725746154785
538,"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . ",0,0,0,True,True,False,2.618915319442749,-2.285428047180176,2.3887298107147217,-2.1377251148223877,4.904343366622925,4.526454925537109,0.23018550872802734,0.14770293235778809
539,do not see this film . ,0,0,0,True,True,False,1.6770581007003784,-1.5076136589050293,1.566272497177124,-1.3971035480499268,3.1846717596054077,2.963376045227051,0.1107856035232544,0.11051011085510254
540,binoche makes it interesting trying to find out . ,1,1,1,True,True,False,-2.090914011001587,1.986895203590393,-1.8910640478134155,1.793623924255371,4.07780921459198,3.6846879720687866,0.1998499631881714,0.19327127933502197
541,the most compelling wiseman epic of recent years . ,1,1,1,True,True,False,-2.8026957511901855,2.5932531356811523,-2.6231656074523926,2.4750008583068848,5.395948886871338,5.098166465759277,0.17953014373779297,0.11825227737426758
542,there 's no emotional pulse to solaris . ,0,0,0,True,True,False,2.0856568813323975,-1.7942575216293335,1.5036218166351318,-1.3709646463394165,3.879914402961731,2.8745864629745483,0.5820350646972656,0.423292875289917
543,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ",0,0,1,True,False,True,0.26175564527511597,-0.31745561957359314,-0.2564390003681183,0.10772314667701721,0.5792112648487091,0.3641621470451355,0.5181946456432343,0.42517876625061035
544,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ",0,1,1,False,False,False,-2.423727035522461,2.3055639266967773,-2.2738215923309326,2.1855170726776123,4.729290962219238,4.459338665008545,0.14990544319152832,0.12004685401916504
